"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","cluster","gene_name"
"ENSG00000016602",2670.37006791096,-0.49062544635641,0.532993847308229,12.7775386625575,0.00168032285022174,0.0187679295596971,1,"CLCA4"
"ENSG00000019995",618.387595763954,-0.125688668910712,0.289633779009529,19.3818426842861,6.18424001523378e-05,0.00283964767902455,1,"ZRANB1"
"ENSG00000022840",6401.96988056746,-0.241987866548629,0.24299533738685,12.7889899620936,0.00167072940065876,0.0186886968760978,1,"RNF10"
"ENSG00000023287",3434.51510757915,-0.268304817654337,0.25479185121175,11.5359518698907,0.00312607850121488,0.0265100121939379,1,"RB1CC1"
"ENSG00000023445",1617.81117711836,-0.412448428871511,0.27443426159279,13.9841150043098,0.000919153424649416,0.0132573090052108,1,"BIRC3"
"ENSG00000027075",1227.11421060167,-0.624307760435268,0.362269735864112,21.3881851299383,2.26785148292244e-05,0.00161901791019569,1,"PRKCH"
"ENSG00000029153",1867.87999849529,-0.176677488402583,0.202324002838378,13.2091427679209,0.00135416346546643,0.0166650226022204,1,"ARNTL2"
"ENSG00000033867",460.912142463378,-0.656421358576231,0.208663923630094,10.1037682252091,0.00639726890936557,0.040873153043814,1,"SLC4A7"
"ENSG00000036054",1533.48465290086,-0.178343436803162,0.239002236006599,16.760676829,0.000229332322938542,0.00598106217316272,1,"TBC1D23"
"ENSG00000037749",369.815612950188,-0.227564315494569,0.150732629415409,34.1618725708862,3.81806770597971e-08,5.06180326120261e-05,1,"MFAP3"
"ENSG00000040633",1070.71547298955,-0.150618797692532,0.256950096411367,20.2217443585363,4.06353500513481e-05,0.0022525009894317,1,"PHF23"
"ENSG00000042753",893.062706723668,0.0362374852490404,0.196539976011899,11.2248537870398,0.00365219510501963,0.0289500607502527,1,"AP2S1"
"ENSG00000047249",1125.45295472988,-0.199776604985141,0.151459228870336,11.2176733681115,0.00366533081631865,0.0290108198790116,1,"ATP6V1H"
"ENSG00000047346",2823.5740598207,-0.570379529935369,0.259010521085843,10.9032531751708,0.00428932205535286,0.0320455907600969,1,"FAM214A"
"ENSG00000047365",1732.87636110102,-0.524749801505263,0.211543651689055,10.849539700945,0.00440608010237864,0.0324971387801307,1,"ARAP2"
"ENSG00000050327",309.725229814968,-0.251115952308355,0.203033059147089,9.50103096525544,0.00864723655381996,0.0490441662512377,1,"ARHGEF5"
"ENSG00000051620",5181.57274836972,-0.0887167053219649,0.191375280247754,13.6551558608857,0.00108347920409112,0.0145830130813838,1,"HEBP2"
"ENSG00000052344",5704.98812055015,-0.509978486504642,0.337807445544497,15.7880853769727,0.000372958767067313,0.00798816381760442,1,"PRSS8"
"ENSG00000054277",135.537378930459,-0.759016143700826,0.336757868844811,9.55558528625062,0.00841455240302565,0.0482056586891376,1,"OPN3"
"ENSG00000054598",2187.11273316557,-0.149809335873827,0.231851428321732,11.892043287133,0.00261622812990945,0.0237033170025244,1,"FOXC1"
"ENSG00000055211",1385.12290504716,0.0531281023143271,0.116138124017973,11.2511944598639,0.00360440983163239,0.0286999779837035,1,"GINM1"
"ENSG00000057657",2960.09913556247,-0.347118001278145,0.466743412411412,23.041304921598,9.92302780659871e-06,0.0010454665521535,1,"PRDM1"
"ENSG00000058091",472.499211243589,-0.30303003455718,0.379109716950975,10.3529804495208,0.00564779415691695,0.037911711916621,1,"CDK14"
"ENSG00000060558",2564.91481075166,-0.240372186669624,0.298601240958881,19.2501773866227,6.60506495180613e-05,0.0029767699240307,1,"GNA15"
"ENSG00000060982",1955.45812489534,-0.872963408693458,0.307938766590925,10.4732197282038,0.00531825591926945,0.0362658094383445,1,"BCAT1"
"ENSG00000062582",364.940403805165,-0.393666582065532,0.531057740145859,20.5883270638499,3.3829967633052e-05,0.00202242574700351,1,"MRPS24"
"ENSG00000063978",1177.60722596249,-0.0839454130043456,0.129257798311184,12.0957936518885,0.00236282621916114,0.0223884468854285,1,"RNF4"
"ENSG00000064195",69.6959382160369,-0.0802825419154691,0.485287606564523,12.9894782948858,0.00151136940645225,0.0176407746788326,1,"DLX3"
"ENSG00000064601",3239.48257974103,-0.1952571082938,0.153316333814612,10.6830631799465,0.00478853102493244,0.0339940830324187,1,"CTSA"
"ENSG00000065000",3476.49383904609,-0.345733381420284,0.140898327335187,10.3218892167845,0.00573627858875531,0.0382314436818216,1,"AP3D1"
"ENSG00000065526",2294.4047379865,-0.333167120630681,0.198070443064779,9.48950811583188,0.00869720075045907,0.0492573039298872,1,"SPEN"
"ENSG00000065600",162.568539364334,-0.437029531632156,0.212343828757908,9.96298912078373,0.00686379652937706,0.042738214867264,1,"PACC1"
"ENSG00000065613",9999.60507328256,-0.238924344435932,0.275604714215079,17.4032076155989,0.000166318853496166,0.00491815360645075,1,"SLK"
"ENSG00000065883",1698.62666248811,-0.328258779345767,0.193353398645252,10.520584519216,0.00519378656284343,0.0357541975024994,1,"CDK13"
"ENSG00000066422",593.584402003535,-0.286153394565764,0.169417173730354,15.2249444494768,0.00049424845358073,0.00926159978680977,1,"ZBTB11"
"ENSG00000067225",27424.2966905124,-0.209686118686637,0.140164719343195,25.0534066855588,3.62845600633275e-06,0.00073378617517952,1,"PKM"
"ENSG00000067596",2038.30239098745,-0.182208091487732,0.142683488835203,22.3154657576252,1.42645534338355e-05,0.00128922778410185,1,"DHX8"
"ENSG00000068354",547.580730628624,0.0282630340690552,0.18800358952619,9.68771389143063,0.00787661571059628,0.0464071067066895,1,"TBC1D25"
"ENSG00000068438",905.103019474817,-0.390683541265521,0.152993565135935,13.2790253333816,0.00130766435697897,0.0164066500435161,1,"FTSJ1"
"ENSG00000068697",7743.6618045809,-0.167542238460081,0.183659299077975,15.3700138225456,0.00045966761246227,0.00892072128642954,1,"LAPTM4A"
"ENSG00000069011",8284.84400672049,-0.401756510914708,0.382027356742579,29.5281254274062,3.87301369775094e-07,0.000233201236735722,1,"PITX1"
"ENSG00000069020",1698.93712260198,-0.437299933456091,0.170501092326272,12.3138188864888,0.00211879140838827,0.021155651636313,1,"MAST4"
"ENSG00000069345",1893.48281570514,-0.0515253322996595,0.0973467637225197,22.4358366808696,1.34313592787168e-05,0.00126052591225635,1,"DNAJA2"
"ENSG00000069849",5196.6418301557,-0.230945085030312,0.23784537070531,18.2166130648154,0.00011074209457408,0.00396800896977261,1,"ATP1B3"
"ENSG00000070501",1030.79779479766,-0.455782966113692,0.340667842746701,18.2771290520209,0.000107441448272903,0.00392502717394852,1,"POLB"
"ENSG00000070601",15.4586023376897,-0.94572678148852,1.0533056821399,13.4302899918525,0.00121241020463719,0.0157838327954076,1,"FRMPD1"
"ENSG00000070614",2479.50414145014,-0.193184401514699,0.22374777266815,20.1170591177387,4.28189601688939e-05,0.00234091696675922,1,"NDST1"
"ENSG00000070882",1117.11074501782,-0.66169144203434,0.281387224939562,10.604627354178,0.00498005832040729,0.0348253836568614,1,"OSBPL3"
"ENSG00000071051",3091.43617839604,-0.139463599931964,0.224363305589582,9.50699652304763,0.00862148218800174,0.0489679257868332,1,"NCK2"
"ENSG00000071205",316.526894404276,-0.687895436208252,0.367258701596146,15.3883085758985,0.000455482032389367,0.00891299342347163,1,"ARHGAP10"
"ENSG00000072310",4533.91043217214,-0.024992545266701,0.159679634329936,12.9588439428853,0.00153469752198416,0.0176747402510541,1,"SREBF1"
"ENSG00000072364",4854.3959906243,-0.456321352981552,0.209899142014253,17.8079262903649,0.000135849467049197,0.00441969155682143,1,"AFF4"
"ENSG00000072415",1252.14188096095,-0.372225309100766,0.16675632871916,17.8700963717279,0.000131691540305055,0.00436475148898565,1,"MPP5"
"ENSG00000072803",1508.5547658461,-0.243985139407863,0.175780815061326,12.3013920135127,0.00213199736894776,0.0211987163391187,1,"FBXW11"
"ENSG00000074211",270.458420593855,-0.138116461654397,0.577745364799119,18.0937230485298,0.000117760044597936,0.00409049028276977,1,"PPP2R2C"
"ENSG00000074590",418.761454438553,-0.757098389395664,0.307884762430315,13.3741811331809,0.0012469052885771,0.015951710396428,1,"NUAK1"
"ENSG00000075413",1919.10529561279,-0.164621983691249,0.248379566561004,12.6750873423285,0.0017686412701583,0.0193250782740031,1,"MARK3"
"ENSG00000075415",6184.79188172019,0.0803561390360304,0.0956290030547939,16.8885063914054,0.000215133198081596,0.00571377971332238,1,"SLC25A3"
"ENSG00000075539",1256.29731193199,-0.547573430940613,0.175234324747971,12.4280892085836,0.00200112730584604,0.0206458717955283,1,"FRYL"
"ENSG00000076685",3362.24699844021,-0.191251524096252,0.227925544802767,14.5711315728747,0.000685360359040409,0.0111145748745911,1,"NT5C2"
"ENSG00000078140",2066.71102201878,-0.0664618126077455,0.108847792157756,12.3572346072061,0.00207329260786055,0.0209044482675996,1,"UBE2K"
"ENSG00000078269",1001.0484737611,-0.408935891799442,0.17573049045687,10.6896026426467,0.00477289938447859,0.0339436997352123,1,"SYNJ2"
"ENSG00000078747",2868.39222753674,-0.0591957339099432,0.191154851567596,10.1362880786136,0.00629409089251884,0.0404738389809872,1,"ITCH"
"ENSG00000078804",7193.24805367618,-0.4163186928995,0.366645758098431,19.2083736928769,6.74457594757259e-05,0.00302251996478683,1,"TP53INP2"
"ENSG00000079385",2537.03516319756,-0.623745176371602,0.343800620229812,15.9628365857251,0.00034175437083878,0.00753042975855145,1,"CEACAM1"
"ENSG00000079435",416.98408669201,-0.608718283552631,0.318381445587939,12.8386243817113,0.00162977682477144,0.0183887372377935,1,"LIPE"
"ENSG00000080603",3435.87280955986,-0.0624126544638208,0.119022817030991,10.9087002017841,0.0042776559233027,0.032009984987687,1,"SRCAP"
"ENSG00000081014",583.66791541842,-0.372189381223626,0.239075278984601,11.1307779940274,0.00382809113955494,0.0298681225792936,1,"AP4E1"
"ENSG00000081181",523.275654383673,-0.690023656267596,0.385152369015364,22.9217753908937,1.05341552876442e-05,0.00106743870363779,1,"ARG2"
"ENSG00000081277",2847.41800443935,-0.379983433555713,0.60128225917264,16.1526045380979,0.00031081823530204,0.00706401043631451,1,"PKP1"
"ENSG00000082153",3691.8483652887,-0.319558857317918,0.222890219090194,25.1989647867587,3.37376106333676e-06,0.000709700204297292,1,"BZW1"
"ENSG00000083642",919.406298526756,-0.225305724326125,0.178970241714768,14.8634071187884,0.000592177842009468,0.0101353600086348,1,"PDS5B"
"ENSG00000084093",1410.44068070335,-0.166246411304132,0.146045137659078,15.6385871699118,0.000401905494634793,0.0083336522518144,1,"REST"
"ENSG00000085644",455.773626840647,-0.174175507642089,0.162015269030055,16.3209340225141,0.00028572892500945,0.00671349100269762,1,"ZNF213"
"ENSG00000085662",4131.87604520445,-0.530983357137802,0.55028756857582,12.2518231032626,0.00218549801563159,0.0215022188810656,1,"AKR1B1"
"ENSG00000086062",9399.0041660521,-0.276931362814733,0.181015251214258,28.1876956794982,7.57041442160543e-07,0.000343252885330643,1,"B4GALT1"
"ENSG00000086544",3757.4133188184,-0.0979172873235469,0.281334060598059,23.6438861350725,7.34167846674517e-06,0.000934390101819591,1,"ITPKC"
"ENSG00000086666",2643.25796833035,-0.334902119054477,0.340616607129541,15.5442576177081,0.000421315411488639,0.00857123642119278,1,"ZFAND6"
"ENSG00000087128",6075.59630999345,-0.753036672092697,0.696481085507422,19.5338122362724,5.73174113077365e-05,0.00269781862868278,1,"TMPRSS11E"
"ENSG00000087152",2619.71794696884,-0.275649344627546,0.227689310218801,17.1768054407983,0.000186253348862001,0.00529125808400996,1,"ATXN7L3"
"ENSG00000087510",1025.73880315235,-0.267138878112916,0.254503678595116,19.7659930641361,5.10351201386125e-05,0.00250957459367778,1,"TFAP2C"
"ENSG00000088002",920.279470308411,0.214656002367842,0.473398872628543,18.7329282266563,8.5545332886996e-05,0.00352575311113787,1,"SULT2B1"
"ENSG00000088386",105.261005250213,-0.587708495075815,0.515687602630136,12.5219600731428,0.00190937362340392,0.0200314900563712,1,"SLC15A1"
"ENSG00000088387",3021.83274468265,-0.517133741646704,0.276430466151506,11.2635655736439,0.00358218336197766,0.028608913205674,1,"DOCK9"
"ENSG00000088726",1176.18277087397,-0.236744949515126,0.539281866121049,19.0015587483152,7.47935150333329e-05,0.00325269507788409,1,"TMEM40"
"ENSG00000089723",143.226750415522,-0.453396945287894,0.41345004619501,26.734872932202,1.56529466695566e-06,0.000502446561945855,1,"OTUB2"
"ENSG00000089876",3046.66628922712,-0.306796773194303,0.250487198405795,11.0018988667769,0.00408289316258315,0.0311561580820483,1,"DHX32"
"ENSG00000090054",1469.45278098798,-0.234302130545656,0.155885081618015,16.0714782036068,0.000323685205703605,0.00725282808104035,1,"SPTLC1"
"ENSG00000090432",937.566704991146,-0.314796206888466,0.177281715304719,15.6204833842548,0.000405560015310894,0.00834677138884996,1,"MUL1"
"ENSG00000090530",336.072707551845,-0.399788254481455,0.40515266109817,26.268995505033,1.9758778990698e-06,0.000604504644159644,1,"P3H2"
"ENSG00000090776",669.408469683001,0.0115660895449657,0.2950032144213,14.4911580872205,0.000713320989211247,0.0114167239611285,1,"EFNB1"
"ENSG00000092148",7940.3900356265,-0.482111180073604,0.228630275853082,11.9639269440544,0.00252386588394792,0.0232631415687876,1,"HECTD1"
"ENSG00000092931",784.379705329736,-0.550150738720175,0.183276678194104,16.50363366863,0.000260784324721134,0.00643227569300546,1,"MFSD11"
"ENSG00000092964",95.5277241615816,-0.81570131921793,0.33841993025715,10.27964000232,0.00585874418558804,0.0387232078307105,1,"DPYSL2"
"ENSG00000092969",756.805540630087,-0.235454949157091,0.337496650091995,9.85888875699771,0.00723051959765018,0.0440528967511469,1,"TGFB2"
"ENSG00000093000",2308.2067149649,-0.220383071942012,0.15393029406444,13.7522888506085,0.00103211578308486,0.0141673252744582,1,"NUP50"
"ENSG00000094975",983.833821067564,-0.486942487781622,0.148875801080077,11.0934821077062,0.0039001469235419,0.0301893794526946,1,"SUCO"
"ENSG00000095585",548.502353972364,-0.567861595547128,0.313853051033548,18.6891339766179,8.74391890665776e-05,0.00358523211046439,1,"BLNK"
"ENSG00000096696",10204.8726172455,-0.421621596779082,0.213853603341968,19.763077549612,5.11095712082218e-05,0.00250957459367778,1,"DSP"
"ENSG00000099194",1597.46553030594,-0.472098461791112,0.248642705000116,16.3573345370349,0.00028057562302996,0.00669217029502793,1,"SCD"
"ENSG00000099250",359.14938701523,-0.79341192597772,0.299478696379186,10.9655021173068,0.00415787539031995,0.0314389921980038,1,"NRP1"
"ENSG00000099337",877.266746457497,-0.447254576320782,0.221546194588615,13.7275484300364,0.00104496256725224,0.0142575553022435,1,"KCNK6"
"ENSG00000099341",2299.57689601086,-0.0210645134349336,0.103276247181703,12.4202518828534,0.00200898443377104,0.0206465977757516,1,"PSMD8"
"ENSG00000099804",1299.15182962579,0.0110603944305518,0.27012982077425,13.9991871493744,0.000912252652790842,0.01318167797752,1,"CDC34"
"ENSG00000099810",631.830507253706,-0.614468299407711,0.17873879599774,14.3353372847244,0.000771118390000559,0.0119219849042944,1,"MTAP"
"ENSG00000099940",995.084293780041,-0.185544226409033,0.135690263555005,13.7749565490827,0.00102048397947281,0.0140826553153633,1,"SNAP29"
"ENSG00000099942",1712.0113648503,-0.26231510409296,0.222568015057142,20.8570017951705,2.95773735042046e-05,0.00186691548398466,1,"CRKL"
"ENSG00000100014",647.534413435469,-0.299703243374158,0.217551663360911,12.2954858122599,0.00213830267723614,0.021219937001934,1,"SPECC1L"
"ENSG00000100036",225.435628206995,-0.546534888268903,0.262633231209897,13.4723062541163,0.00118720541185524,0.0155578672958855,1,"SLC35E4"
"ENSG00000100109",896.197828961367,-0.168885564106705,0.179708848664276,15.2040142454645,0.0004994479733628,0.00929323720260676,1,"TFIP11"
"ENSG00000100139",1939.29347842571,-0.418670203037301,0.249632286221581,16.6152139122153,0.000246633542624803,0.00623798573866135,1,"MICALL1"
"ENSG00000100227",1669.47833799255,0.0740072968633202,0.0959292517248597,9.95124869364122,0.00690420697384064,0.0429226372594102,1,"POLDIP3"
"ENSG00000100234",304.26893037769,-0.55179195510057,0.455251336729004,33.2280067103036,6.0901784827249e-08,7.45297303705157e-05,1,"TIMP3"
"ENSG00000100292",1836.70341414267,-0.349641519161813,0.403179019856817,17.4804571284252,0.000160017309499097,0.00479809734103582,1,"HMOX1"
"ENSG00000100410",377.481368412829,-0.0814950195927738,0.182263662665779,10.0333064821122,0.00662666749742371,0.0417856722427716,1,"PHF5A"
"ENSG00000100554",1268.84476589523,-0.21196710947592,0.210747268039819,12.5448155283116,0.00188767802358833,0.0199017475710277,1,"ATP6V1D"
"ENSG00000100592",1349.4373956309,-0.392625148025631,0.18964388518125,12.5912105792075,0.00184439256344575,0.0196768391707056,1,"DAAM1"
"ENSG00000100614",2456.41824714915,-0.00847949807476392,0.217721066480159,14.9263894559864,0.000573820041131964,0.0100271386270453,1,"PPM1A"
"ENSG00000100664",7166.79394417993,-0.117889079428702,0.137693129459846,9.89844982362433,0.00708890132391285,0.0435097728248956,1,"EIF5"
"ENSG00000100744",1767.52921106331,-0.239830077116617,0.185694043980166,15.2813265822754,0.000480509628555475,0.00914864747906043,1,"GSKIP"
"ENSG00000100852",4936.21827120411,-0.4809405386206,0.254602173822017,15.8838648269377,0.000355518804759464,0.00772670582639114,1,"ARHGAP5"
"ENSG00000100994",5064.49736551279,0.159865920003077,0.194646803329782,9.66176297708284,0.00797948434091379,0.0467055247901389,1,"PYGB"
"ENSG00000100997",1204.68113631428,-0.297150053060396,0.207367329820754,14.1287019227249,0.000855049700598093,0.0126657222409824,1,"ABHD12"
"ENSG00000101126",2413.27949544118,-0.253918712305558,0.107188898331823,12.5722666037469,0.00186194562714247,0.0197873700615962,1,"ADNP"
"ENSG00000101152",6200.00102872406,-0.328810006573242,0.185774232073031,19.4962823706869,5.8403123478265e-05,0.00271676985794069,1,"DNAJC5"
"ENSG00000101166",1336.16621482795,-0.154712869512674,0.131174249922452,10.6328790627727,0.00491020527071646,0.0345495159893093,1,"PRELID3B"
"ENSG00000101187",1740.64516133659,-1.00699607960341,0.599047630969754,16.9743748211386,0.000206092098174139,0.00558555228254238,1,"SLCO4A1"
"ENSG00000101193",1693.88509408965,-0.078330291641631,0.0903599820016091,10.778375473294,0.00456568036483125,0.0331654216652092,1,"GID8"
"ENSG00000101210",211.761663692569,-1.13852717053956,0.702286038050162,12.133191863563,0.00231905400765121,0.0221451561871087,1,"EEF1A2"
"ENSG00000101276",709.678830372842,-0.680451683297582,0.38205618885396,18.1152400792855,0.000116499912079319,0.00407735460317021,1,"SLC52A3"
"ENSG00000101447",2187.78496603672,-0.733552543131157,0.358544928510046,15.8122305987414,0.000368483250936953,0.00793261169033287,1,"FAM83D"
"ENSG00000101782",5344.41493363769,-0.303535162867981,0.236363841060979,15.1275577349433,0.000518910639696404,0.00945629938938154,1,"RIOK3"
"ENSG00000101928",478.845392637371,-0.353250589277997,0.260472537476222,10.1978387965335,0.00610333828128996,0.039810581679804,1,"MOSPD1"
"ENSG00000101966",2065.899748462,-0.237668027300194,0.0903150392237793,9.59809641379587,0.00823758379438149,0.047655171121751,1,"XIAP"
"ENSG00000101986",470.030432704053,-0.393223083105259,0.291881326204796,12.1383015994905,0.00231313669305826,0.0221019169068252,1,"ABCD1"
"ENSG00000102024",5517.74846811927,-0.431976326323176,0.309324503704307,25.6553961377804,2.68535380189726e-06,0.000669062012845525,1,"PLS3"
"ENSG00000102172",1261.1732893237,-0.449742202865518,0.21559469109117,19.292847897012,6.4656368612805e-05,0.00292789332867648,1,"SMS"
"ENSG00000102312",589.856148636448,-0.224211555764327,0.26120601840646,13.1482286374301,0.00139604181910031,0.0169781866732713,1,"PORCN"
"ENSG00000102471",4063.69207839229,-0.352124525253188,0.283915097481343,18.6229192629913,9.03825236694706e-05,0.00364126253801245,1,"NDFIP2"
"ENSG00000102572",3707.64052989313,-0.213539285144204,0.158130214898696,14.5973299344829,0.00067644124386698,0.0109923429506433,1,"STK24"
"ENSG00000102837",92.9378388699462,-0.211087621304013,0.958182558977432,11.9005976658906,0.00260506192375208,0.0236417171391739,1,"OLFM4"
"ENSG00000102886",1061.68751010535,-0.339124878293531,0.318186459836603,15.6293141178188,0.0004037732665695,0.0083336522518144,1,"GDPD3"
"ENSG00000103034",680.928795257843,-1.71284476684413,0.704755539376508,19.4827465946176,5.87997298587732e-05,0.002719316576521,1,"NDRG4"
"ENSG00000103335",1813.96341876291,-0.778250711278737,0.332138295431797,18.5884464016655,9.19538993218443e-05,0.00364744982537903,1,"PIEZO1"
"ENSG00000103342",4858.5673091599,-0.291661129206814,0.174768482676662,15.544716597338,0.000421218734986379,0.00857123642119278,1,"GSPT1"
"ENSG00000103769",5855.43207556095,-0.0130537530330749,0.116698627593843,11.4377116503915,0.00328346561253601,0.0272633895771583,1,"RAB11A"
"ENSG00000104067",2692.70663928915,-0.326307900469549,0.156893978713238,17.9510473460374,0.00012646769308856,0.00427265022742862,1,"TJP1"
"ENSG00000104142",1362.32635738873,-0.364442530635961,0.213898191797423,23.3373164262671,8.55787870692298e-06,0.00100040241808384,1,"VPS18"
"ENSG00000104327",2066.45966313559,-0.820987647782348,0.719047645570498,18.1925803755539,0.000112080837034337,0.00398902468988652,1,"CALB1"
"ENSG00000104368",3777.65216183545,-1.08340984425835,0.457344138406935,28.099026881872,7.91359534425147e-07,0.000343252885330643,1,"PLAT"
"ENSG00000104371",128.972939369161,-0.742406225582996,0.521524270610522,18.583830421483,9.21663731097097e-05,0.00364744982537903,1,"DKK4"
"ENSG00000104375",459.374093495294,-0.290537059484161,0.209346097606061,10.4736228980622,0.00531718394707707,0.0362658094383445,1,"STK3"
"ENSG00000104447",703.315033813188,-0.3268407570539,0.261510463880633,23.9336695373211,6.35140335518302e-06,0.000878005057100542,1,"TRPS1"
"ENSG00000104722",97.9807581091677,-0.508231928790298,0.962950928802527,9.73564582644627,0.00769008906795254,0.0457523956633793,1,"NEFM"
"ENSG00000104756",533.17763554519,-0.288114329383667,0.229657281495244,17.8717989712094,0.000131579479036561,0.00436475148898565,1,"KCTD9"
"ENSG00000104853",3211.8713039555,-0.202459892499783,0.129041005899229,10.15562948766,0.00623351597242445,0.040361825643183,1,"CLPTM1"
"ENSG00000104880",212.172257424512,-0.458097468280311,0.287171184368142,12.9976282786494,0.00150522311992957,0.0176333617578045,1,"ARHGEF18"
"ENSG00000104881",1307.49302206454,-0.371819534796936,0.221565589052295,10.7670178409069,0.0045916817831828,0.0331886975549364,1,"PPP1R13L"
"ENSG00000104885",911.311987547093,-0.649301135170871,0.261444795622719,18.7855728102452,8.33229609495313e-05,0.00347011776373323,1,"DOT1L"
"ENSG00000104969",1540.98173393946,-0.040941109420824,0.201845320176211,11.140002895945,0.0038104749151251,0.0297598652060506,1,"SGTA"
"ENSG00000105058",1796.7377279529,-0.0815737159270284,0.1741196616498,12.8916456519187,0.00158713809322418,0.0180878246598154,1,"FAM32A"
"ENSG00000105063",4168.51447628126,-0.311820849482899,0.16769692861978,12.7171835487131,0.00173180376596599,0.0191683660416112,1,"PPP6R1"
"ENSG00000105131",671.590730831478,-0.577787102924096,0.566822202389108,21.2972187905391,2.37338230269444e-05,0.00166335414332889,1,"EPHX3"
"ENSG00000105173",70.1435471014811,-0.86927568431671,0.46011661069088,11.8529172912957,0.00266791330549798,0.0240202788778536,1,"CCNE1"
"ENSG00000105229",563.401624573542,-0.289408457973705,0.181485836153607,11.791317273798,0.00275136359657298,0.0245630995835463,1,"PIAS4"
"ENSG00000105325",1135.61963964045,-0.089583041205748,0.181819170121593,11.6214132798318,0.00299531271678366,0.0258138840798003,1,"FZR1"
"ENSG00000105427",4401.1522134509,-0.209079617572683,0.820845661995931,15.3316929502574,0.000468559963009078,0.0090246010308855,1,"CNFN"
"ENSG00000105698",2165.52033378041,-0.182977181596155,0.197881544233198,13.5231164563639,0.00115742423695348,0.0153092065285255,1,"USF2"
"ENSG00000105699",3270.86747289199,-0.221646534211142,0.140593779587339,13.4641432324031,0.00119206090576776,0.0155809061754995,1,"LSR"
"ENSG00000105723",1230.24138155631,-0.0354515778622078,0.20951964994347,11.9483140553533,0.00254364540594025,0.0233642348516764,1,"GSK3A"
"ENSG00000105855",6489.16337212485,-0.349585857970906,0.244310362545806,18.7338808976526,8.5504594311626e-05,0.00352575311113787,1,"ITGB8"
"ENSG00000105856",3267.79601691624,-0.32676060579642,0.336013002642374,16.893149302351,0.000214634355186333,0.00571006347267453,1,"HBP1"
"ENSG00000105880",137.530444871758,-0.349745658434375,0.686765277872288,12.6617530343173,0.00178047247027813,0.0193877731209136,1,"DLX5"
"ENSG00000105887",6380.26868298788,-0.0660109967745389,0.232790830809641,22.9047881946373,1.06240092206965e-05,0.00106973014362063,1,"MTPN"
"ENSG00000105953",2651.53431499555,-0.150079714006742,0.140460850980776,21.835321765029,1.81351070460509e-05,0.00143310553807206,1,"OGDH"
"ENSG00000106052",6900.60064460031,-0.100016507941445,0.163943528087648,9.90799282071453,0.00705515721057486,0.0433863533293527,1,"TAX1BP1"
"ENSG00000106211",15265.0796763064,0.0138039718144889,0.205308153482221,11.9088111966497,0.002594385483455,0.0236138176382984,1,"HSPB1"
"ENSG00000106299",3958.53676914473,-0.291459877852961,0.245457965716457,12.6350213051925,0.00180442977254572,0.0195549545309467,1,"WASL"
"ENSG00000106351",2137.05065901458,-0.613370229415647,0.32855933770765,13.2634429656634,0.00131789240296456,0.0164571037980873,1,"AGFG2"
"ENSG00000106460",4868.59578830747,-0.338281236128479,0.272780654720091,13.9600582560113,0.000930276105722649,0.0133331194287762,1,"TMEM106B"
"ENSG00000106608",959.918022664716,-0.598310077988017,0.265581660946421,15.5112613140213,0.000428323992467094,0.00864928268164958,1,"URGCP"
"ENSG00000106636",2542.36590452698,-0.121960805435494,0.151649760551478,13.8032394037366,0.00100615443832217,0.0140411499642696,1,"YKT6"
"ENSG00000106682",2653.49825281901,-0.227716493035974,0.136940135270142,21.497468201762,2.14725732304765e-05,0.00158151466446134,1,"EIF4H"
"ENSG00000106688",609.985931678349,-0.877141713943057,0.402370049840661,9.70779038728199,0.0077979438139026,0.0461008874527598,1,"SLC1A1"
"ENSG00000106723",1621.35960278844,-0.341120077223466,0.170799098940128,10.3296554835171,0.00571404704592697,0.038163213456613,1,"SPIN1"
"ENSG00000107036",566.657625251743,-0.487920795659676,0.202131879104618,14.3153123185028,0.000778877981421184,0.011942405297188,1,"RIC1"
"ENSG00000107362",804.64283239879,-0.269858037669845,0.169553367682473,12.0364724428111,0.00243395877571851,0.0227164085792161,1,"ABHD17B"
"ENSG00000107372",6547.16479634405,-0.139766920715186,0.217155466001511,10.499740002519,0.0052482006143065,0.0359970243512686,1,"ZFAND5"
"ENSG00000107771",1042.10116475342,-0.229303307352527,0.0968233591743658,10.7201137153249,0.00470063883264902,0.0336413327280986,1,"CCSER2"
"ENSG00000107960",905.572482794328,-0.195794851480781,0.224550311259589,14.7385020176792,0.000630340121514223,0.0105006083698113,1,"STN1"
"ENSG00000107984",1578.06618272036,-0.871013881561244,0.595027574385516,18.1729617864564,0.000113185680988766,0.00401040311547946,1,"DKK1"
"ENSG00000108219",4788.76835215518,-0.182014540620156,0.190710570346721,18.01325146568,0.000122594826588032,0.0041825711476742,1,"TSPAN14"
"ENSG00000108244",8703.3989170215,-0.243471092849952,0.311564529551731,20.0879556588196,4.34466056814202e-05,0.00235901723476353,1,"KRT23"
"ENSG00000108510",3122.4206539723,-0.422338668944054,0.232224257112882,23.4085250082572,8.2585419603612e-06,0.00098048614960736,1,"MED13"
"ENSG00000108588",3159.24212850419,-0.0528687769150665,0.0990825392827856,10.3467454166655,0.00566542872172156,0.0379820082317186,1,"CCDC47"
"ENSG00000108671",1534.85413740383,-0.144840156350279,0.109140034148761,16.1224441994026,0.000315540947073801,0.00713059790766634,1,"PSMD11"
